GAME_ID,TEAM_ABBREVIATION_HOME,WL_HOME,MIN_HOME,FGA_HOME,FG3A_HOME,FTA_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,TEAM_ABBREVIATION_AWAY,FGA_AWAY,FG3A_AWAY,FTA_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY
28500269,LAL,1,240,84,4,30,42,37,6,5,16,21,PHX,87,1,27,32,28,9,2,13,28
28500268,NYK,0,240,90,0,36,50,18,11,5,23,18,NJN,89,1,24,48,24,14,5,18,26
28500267,HOU,1,240,105,1,27,42,31,10,6,11,26,DAL,82,5,35,46,23,5,3,22,24
28500270,WAS,1,265,83,2,51,52,27,7,17,17,19,MIL,118,6,24,58,35,10,6,13,36
28500942,CHI,1,240,77,2,38,48,17,6,7,21,23,PHL,93,3,29,44,24,10,6,14,28
28500273,DET,0,240,99,6,32,53,24,6,6,20,28,SAN,86,0,39,44,27,10,6,20,27
28500272,SEA,1,240,81,2,24,42,31,6,6,21,25,LAC,82,2,30,34,19,9,3,17,23
28500271,MIL,0,240,100,11,42,43,23,12,6,16,31,CLE,92,7,44,52,26,8,4,27,35
28500275,DEN,1,240,109,2,32,48,21,11,7,6,29,LAL,93,5,31,43,20,6,8,11,24
28500274,IND,1,240,80,0,25,53,32,11,5,20,25,ATL,85,2,27,34,21,12,0,20,23
28500276,GOS,0,265,96,0,33,47,22,6,6,15,28,POR,101,4,33,50,25,8,7,19,29
28500279,NYK,1,240,93,3,22,42,32,9,4,23,25,SAN,77,2,33,44,21,13,3,28,26
28500278,CHI,0,240,84,7,22,37,27,8,8,16,28,SAC,92,2,31,45,29,5,2,17,23
28500282,CLE,1,240,89,4,21,49,30,7,5,20,24,BOS,90,9,26,44,29,11,1,17,19
28500280,UTH,1,240,88,1,41,50,26,12,9,22,24,HOU,106,3,29,51,15,11,6,20,34
28500283,NJN,1,240,81,3,21,38,28,11,4,22,22,IND,91,4,17,45,20,9,0,28,24
28500281,LAC,0,240,88,4,38,34,18,9,7,14,30,PHX,85,0,38,57,26,7,8,19,27
28500284,DAL,1,240,88,5,38,60,30,5,7,18,17,DEN,113,1,14,46,19,9,3,13,31
28500277,ATL,1,240,72,2,43,37,23,6,5,24,34,PHL,80,3,38,44,15,10,4,22,32
28500287,LAL,1,240,92,3,42,46,29,10,5,26,28,DET,99,0,34,43,28,15,5,17,29
28500288,BOS,1,240,88,3,31,44,29,8,2,9,19,CHI,93,7,22,50,25,5,1,13,25
28500285,GOS,1,240,87,2,29,41,23,10,4,15,20,SEA,72,2,25,32,26,7,0,16,28
28500286,MIL,1,240,81,3,36,38,34,13,2,19,22,SAC,83,1,24,31,19,11,1,29,30
28500298,ATL,1,240,92,3,20,36,28,12,2,13,19,NJN,86,1,16,53,32,5,6,22,21
28500297,NYK,0,240,83,2,30,36,22,15,3,19,26,LAL,79,1,30,45,24,9,5,21,25
28500294,WAS,0,240,93,4,21,44,21,6,8,14,22,UTH,88,1,29,43,26,12,8,12,15
28500290,SEA,0,240,79,6,31,38,22,7,4,21,38,PHX,75,2,48,37,26,7,2,16,29
28500289,CHI,1,240,89,3,31,49,27,3,8,8,20,BOS,98,5,23,47,31,6,6,7,18
28500291,CLE,0,240,90,7,9,45,26,6,5,18,28,HOU,94,2,28,46,20,11,12,12,17
28500295,SAC,1,240,85,3,43,40,37,9,3,17,26,DET,97,7,35,47,26,5,3,19,28
28500296,SAN,1,240,83,1,50,40,34,12,4,15,23,POR,91,5,29,44,31,7,6,20,37
28500293,DEN,1,240,88,3,33,45,31,12,8,16,36,GOS,92,1,41,42,18,6,2,21,27
28500292,IND,0,240,90,4,21,43,28,10,6,16,32,PHL,81,1,41,52,24,11,4,22,17
28500300,BOS,1,240,104,7,17,46,46,7,10,13,21,DAL,100,4,17,37,26,7,7,14,14
28500302,MIL,0,240,101,7,24,39,26,9,4,11,22,LAL,80,1,24,48,25,4,5,22,24
28500301,NJN,1,240,92,2,20,48,23,8,4,14,27,UTH,87,2,31,42,21,4,4,18,19
28500299,LAC,1,240,84,2,25,45,24,7,5,26,23,GOS,89,4,22,40,24,14,7,18,28
28500943,PHL,1,240,85,1,40,52,29,14,3,23,19,HOU,84,2,29,32,30,14,6,26,31
28500307,ATL,0,240,87,6,32,43,25,5,5,16,32,DAL,81,3,40,43,26,8,4,12,22
28500305,NYK,0,240,86,6,32,42,26,5,3,18,29,CLE,77,4,37,51,18,8,3,22,35
28500304,SEA,0,240,91,1,17,49,23,9,4,17,21,DET,81,1,23,36,23,8,2,16,21
28500308,PHX,1,240,80,0,34,36,25,8,3,21,25,SAC,82,1,32,41,29,10,2,23,28
28500303,CHI,0,240,91,5,32,46,17,8,6,14,19,WAS,93,2,19,57,19,10,11,23,24
28500306,DEN,1,240,91,0,43,40,20,8,9,17,34,POR,98,5,49,54,18,11,6,19,33
28500312,CLE,0,240,99,7,28,41,26,6,3,12,25,LAL,96,4,29,52,27,8,2,14,21
28500309,IND,1,240,84,1,38,48,28,9,2,20,26,MIL,90,8,32,41,21,12,8,17,28
28500313,LAC,0,240,86,3,32,39,24,13,4,19,30,SAN,78,1,39,42,28,11,2,22,25
28500311,NJN,1,240,85,0,38,55,31,5,7,15,22,HOU,100,5,27,38,22,10,2,10,22
28500310,PHL,1,240,80,2,42,50,28,10,4,16,20,UTH,88,1,16,33,34,10,7,15,29
28500322,ATL,1,240,95,2,35,42,29,10,4,14,24,HOU,81,7,27,44,22,8,8,19,24
28500323,NYK,1,240,87,1,20,41,33,7,7,17,30,DET,90,1,38,43,29,8,3,16,21
28500324,WAS,0,240,87,4,13,41,19,3,14,14,13,LAL,94,1,15,51,26,7,5,10,17
28500317,SEA,0,240,84,6,35,33,24,12,4,22,31,POR,74,1,39,37,20,13,8,22,28
28500319,CHI,1,240,101,5,17,47,24,7,4,15,26,UTH,76,1,40,38,23,6,9,17,19
28500316,PHX,1,240,92,0,34,58,32,4,5,21,29,GOS,91,3,35,35,24,10,6,10,29
28500315,MIL,1,240,109,6,33,54,31,14,5,9,30,DAL,94,8,40,54,12,4,4,20,25
28500314,SAC,0,240,78,0,44,37,27,3,4,14,34,LAC,77,0,48,39,21,4,6,19,34
28500318,IND,0,240,84,1,25,46,23,5,4,21,25,NJN,90,1,26,44,24,6,7,15,20
28500321,DEN,0,240,93,11,35,37,21,9,8,22,30,SAN,88,2,43,45,30,10,6,22,32
28500320,PHL,1,240,90,5,28,51,26,11,11,16,19,BOS,85,5,18,36,31,7,10,14,20
28500325,WAS,0,240,87,4,22,41,19,4,8,13,27,NYK,77,2,32,38,23,5,6,16,23
28500327,POR,1,240,86,2,38,49,29,8,6,26,23,DEN,85,9,33,29,28,15,5,21,31
28500326,CLE,1,240,96,6,27,42,35,12,2,13,25,DAL,84,8,35,45,24,6,5,18,18
28500329,NJN,1,240,89,1,27,47,29,8,3,17,24,CLE,81,10,26,34,23,10,2,19,23
28500330,POR,1,240,84,0,37,50,33,7,2,18,26,LAC,93,6,31,43,23,7,4,16,28
28500331,NYK,1,290,104,2,26,55,27,10,6,17,35,BOS,96,5,47,63,24,6,4,26,26
28500333,GOS,1,240,99,4,30,47,30,10,1,13,19,SAC,85,2,18,28,29,5,3,15,27
28500338,HOU,1,240,92,6,40,56,22,8,14,20,22,UTH,95,2,24,45,26,9,9,20,31
28500337,CHI,0,240,89,7,34,52,22,4,9,14,23,NYK,91,3,26,44,26,2,6,8,29
28500334,PHX,0,240,97,6,10,49,26,10,6,22,25,DAL,81,5,35,39,18,11,3,15,18
28500335,MIL,1,240,84,2,40,48,23,12,9,19,30,IND,87,4,34,47,21,7,4,21,30
28500332,SAN,1,240,85,1,23,47,30,8,4,18,24,LAL,86,6,22,39,24,8,4,21,23
28500336,NJN,1,240,88,2,34,47,27,8,4,23,21,DET,107,9,20,48,27,11,2,17,25
28500339,LAC,0,240,91,3,20,35,28,9,5,13,31,PHL,77,1,41,45,24,5,6,14,21
28500341,DET,0,240,94,3,25,39,28,10,6,18,25,CLE,88,3,39,53,28,11,8,20,23
28500342,WAS,1,240,78,1,46,34,16,10,5,17,33,ATL,90,3,37,47,10,5,5,18,31
28500343,SEA,1,240,89,4,19,48,38,14,3,25,22,GOS,83,1,17,29,25,16,2,22,18
28500340,DAL,0,265,112,10,38,61,29,6,2,16,32,POR,105,6,41,49,28,6,8,13,32
28500352,NYK,0,240,80,4,37,43,18,9,1,18,30,ATL,69,6,41,54,20,8,4,22,32
28500349,HOU,1,240,98,2,34,46,28,5,3,14,30,POR,86,3,24,35,20,5,4,20,26
28500347,SEA,0,240,93,2,27,48,24,6,4,14,23,LAC,87,1,31,44,23,7,7,15,20
28500350,CHI,1,240,85,3,35,42,26,10,4,8,25,IND,85,4,29,46,26,5,5,18,31
28500187,SAC,0,240,84,2,35,24,26,10,4,19,21,LAL,89,5,21,41,35,10,4,22,32
28500345,SAN,1,240,82,0,31,51,33,12,9,25,23,DEN,105,8,22,43,31,13,4,16,29
28500351,UTH,0,240,82,0,30,36,24,5,6,20,25,BOS,88,3,25,36,25,12,7,17,26
28500348,NJN,0,240,78,2,26,46,24,9,4,23,22,WAS,82,2,20,34,17,10,7,15,21
28500346,CLE,0,265,89,3,31,51,26,4,5,20,30,MIL,97,5,37,38,21,6,3,14,31
28500344,PHX,0,240,83,2,19,36,36,14,4,18,30,PHL,76,8,36,38,23,10,8,22,22
28500353,LAL,0,240,85,8,34,40,31,7,1,21,20,GOS,97,1,26,35,38,15,0,9,21
28500356,WAS,0,240,78,10,35,36,12,8,6,12,19,IND,87,0,21,56,23,7,6,18,27
28500358,MIL,1,240,90,6,37,44,24,15,4,22,33,DET,81,2,45,37,23,12,1,25,30
28500355,POR,1,240,96,4,36,52,33,10,5,14,22,SAN,83,5,29,37,24,6,4,18,26
28500359,CLE,0,240,92,4,27,45,33,4,8,11,26,CHI,100,5,25,45,34,5,9,11,23
28500361,UTH,1,240,71,2,35,34,26,8,10,23,20,SEA,81,2,29,38,23,11,1,20,28
28500354,DEN,1,240,97,1,41,38,25,11,5,12,25,HOU,101,7,31,57,28,7,7,22,33
28500357,LAC,0,240,89,2,30,37,23,12,5,13,22,BOS,105,2,26,65,37,6,5,18,22
28500360,NJN,1,240,85,1,25,41,29,7,3,18,18,NYK,89,5,18,34,25,5,3,17,25
28500204,SAC,0,240,86,0,19,46,23,11,12,19,25,PHL,75,0,34,37,19,10,9,16,22
28500362,POR,0,265,91,3,24,32,26,17,1,20,29,PHL,79,1,45,44,26,16,8,29,24
28500366,GOS,0,240,97,2,23,46,27,8,3,13,26,HOU,92,2,35,45,25,4,7,17,22
28500365,NYK,0,240,92,5,32,37,26,14,2,13,22,WAS,80,2,18,35,38,8,13,19,22
28500364,CHI,1,240,89,1,32,50,32,8,5,22,28,DET,91,4,29,27,30,11,5,13,24
28500363,SAC,1,240,86,2,27,35,32,10,3,18,32,SAN,75,2,35,32,13,8,6,23,29
28500367,IND,0,240,81,2,26,45,25,6,0,23,26,BOS,89,3,27,35,29,16,6,11,25
28500373,LAL,1,240,78,3,38,39,23,10,5,17,32,UTH,85,6,35,42,27,5,6,18,28
28500371,ATL,1,240,97,2,37,59,24,13,11,19,27,DET,85,4,34,50,22,9,3,22,32
28500372,BOS,1,240,98,5,16,31,34,15,5,13,18,NJN,96,4,20,43,34,9,5,20,19
28500374,WAS,0,240,86,6,33,45,11,5,8,13,21,MIL,93,1,26,48,28,8,3,10,25
28500369,SEA,1,240,89,1,37,52,25,6,2,15,26,DEN,90,1,27,38,25,9,3,10,31
28500370,POR,1,240,89,1,31,41,39,13,5,21,13,PHX,87,3,16,32,31,13,3,26,22
28500368,CLE,1,240,94,2,23,52,40,11,9,21,31,LAC,86,4,40,26,21,10,2,16,25
28500376,GOS,0,240,96,11,30,46,25,13,4,22,29,SAN,78,2,38,41,29,11,3,26,25
28500382,CHI,0,240,102,4,25,49,19,8,5,18,23,ATL,84,2,25,46,20,10,8,21,21
28500379,MIL,1,240,83,5,40,42,33,12,5,17,19,NYK,79,5,16,29,23,4,4,24,30
28500380,SAC,1,240,79,1,36,48,36,8,5,23,22,DEN,101,11,21,46,25,8,5,15,30
28500375,IND,1,240,95,2,18,59,28,9,6,15,27,LAC,80,2,37,46,16,7,4,18,15
28500378,NJN,1,240,84,0,44,49,32,9,3,15,26,CLE,92,8,28,40,20,8,2,16,31
28500377,DAL,1,240,104,4,36,53,29,15,10,12,24,UTH,93,10,27,53,23,6,11,23,27
28500381,HOU,1,240,87,3,25,35,27,9,6,9,19,PHL,80,4,24,37,22,5,4,24,20
28500384,LAL,1,240,100,3,13,50,36,17,12,14,16,WAS,101,3,17,53,20,6,12,18,12
28500383,POR,1,240,101,5,32,53,34,8,1,19,25,GOS,91,4,29,41,31,9,4,17,26
28500385,SEA,0,240,87,3,30,26,20,10,2,19,29,PHX,70,2,27,35,34,7,3,25,28
28500387,SAC,1,240,91,1,29,60,30,6,5,15,26,WAS,86,2,34,42,17,8,10,10,22
28500386,SAN,0,240,82,3,20,39,31,11,8,17,26,PHL,84,2,30,39,27,10,4,18,20
28500393,ATL,1,240,81,4,36,47,30,12,6,17,25,LAC,86,2,28,37,23,6,7,17,26
28500390,NYK,1,240,73,5,31,33,20,8,5,24,28,IND,82,2,32,49,22,11,3,30,29
28500394,DET,1,240,93,1,34,54,23,5,1,13,27,BOS,82,5,40,36,25,8,7,12,26
28500395,HOU,1,240,96,5,30,58,36,9,18,25,22,GOS,110,6,20,38,27,15,4,15,21
28500392,SEA,1,240,76,0,28,43,21,12,6,19,21,UTH,84,4,19,41,22,8,6,18,25
28500389,CHI,0,240,93,5,26,57,26,5,6,23,31,NJN,80,1,48,39,28,7,3,16,24
28500388,MIL,1,240,88,2,44,61,17,12,6,20,20,CLE,98,8,26,44,19,10,9,15,26
28500391,DEN,1,240,105,0,35,63,33,7,10,18,32,DAL,96,12,43,46,22,8,7,18,26
28500396,LAL,1,240,98,4,40,48,34,11,4,20,23,POR,90,3,28,38,35,12,6,14,30
28500400,BOS,1,240,87,2,37,41,28,13,6,15,20,CLE,78,3,24,37,20,8,6,22,29
28500401,PHX,1,240,83,1,41,54,25,6,8,13,24,WAS,95,4,29,37,21,8,11,9,25
28500398,IND,0,240,71,1,34,47,17,13,6,21,22,SAC,93,1,16,46,21,10,2,18,26
28500397,NJN,1,240,84,0,32,51,21,10,2,28,30,MIL,92,3,31,36,20,15,3,21,26
28500399,PHL,1,240,87,1,45,51,29,14,11,22,23,LAC,87,2,28,38,27,12,6,17,32
28500403,DET,0,240,82,3,30,48,25,8,5,20,30,ATL,90,1,36,46,22,13,6,17,28
28500404,HOU,1,240,98,7,23,42,35,12,9,15,18,SAN,85,4,21,37,31,8,7,19,19
28500402,UTH,0,240,83,3,30,39,24,10,5,13,21,WAS,80,4,23,46,19,6,10,16,23
28500405,DEN,1,240,78,2,30,36,25,14,1,18,27,SEA,69,3,25,39,21,10,2,25,30
28500410,LAL,1,240,93,7,42,54,32,13,7,18,25,IND,99,3,23,41,34,12,5,17,29
28500407,BOS,1,240,80,6,24,43,32,4,7,25,17,ATL,94,0,19,38,18,13,0,16,26
28500409,MIL,1,240,84,2,30,46,18,8,6,25,29,POR,81,3,35,47,22,14,8,25,29
28500408,SAN,1,240,83,2,39,55,37,9,11,26,28,GOS,96,1,41,45,17,13,3,23,26
28500411,NJN,0,240,95,6,26,48,29,7,5,18,29,LAC,99,2,37,44,18,6,8,13,23
28500406,DAL,1,240,89,1,32,49,33,12,3,19,19,PHX,96,0,15,45,29,10,4,23,29
28500412,PHL,1,240,94,3,33,52,29,19,9,23,23,SAC,86,5,25,39,28,13,4,25,25
28500418,NYK,0,240,91,5,16,37,35,7,3,19,30,POR,81,3,38,44,23,13,1,21,20
28500413,HOU,1,240,87,2,22,53,26,4,8,13,19,WAS,86,4,25,45,17,5,15,14,20
28500414,SEA,1,240,95,3,27,46,27,11,1,6,23,LAL,83,9,23,39,23,4,2,15,23
28500417,CHI,1,240,89,3,38,43,32,7,12,15,32,LAC,83,4,45,36,19,7,7,14,26
28500420,PHX,1,240,80,1,56,47,21,14,6,16,20,IND,92,0,21,36,23,9,6,19,34
28503001,CLE,1,240,81,0,29,37,28,5,3,12,29,SAC,86,3,30,36,27,6,1,16,28
28500416,DEN,1,240,88,2,44,50,23,6,7,13,28,UTH,93,2,36,48,23,3,9,13,31
28500419,DAL,1,265,91,2,37,47,31,10,6,23,24,GOS,114,3,34,47,23,8,5,17,28
28500421,DET,0,240,85,2,28,41,28,11,3,17,37,PHL,69,3,47,37,12,9,4,21,26
28500422,SAN,0,240,75,2,39,43,23,11,2,22,28,UTH,81,2,29,35,31,7,11,21,31
28500425,GOS,1,240,85,1,40,49,21,7,3,16,27,IND,90,1,31,41,28,6,1,16,34
28500427,NYK,1,240,91,5,19,39,31,18,10,14,23,SAC,91,4,25,49,21,8,2,20,17
28500426,WAS,1,240,98,5,25,55,18,11,11,16,18,LAC,79,0,24,55,18,7,7,31,20
28500424,SEA,0,240,91,2,15,45,21,6,2,15,28,DAL,78,4,28,50,21,4,4,25,18
28500423,PHX,1,240,89,1,35,48,29,17,8,24,25,SAN,91,3,26,40,18,8,6,28,32
28500428,MIL,0,240,97,4,42,46,22,10,5,16,31,DEN,91,0,31,41,32,8,5,20,31
28500431,LAL,1,240,94,3,33,39,37,15,12,15,21,PHX,100,2,18,37,37,6,1,20,24
28500432,ATL,1,240,88,1,35,55,26,5,7,13,29,SAC,90,1,26,40,23,4,2,11,28
28500433,HOU,0,240,92,6,26,41,28,13,7,16,29,UTH,77,1,38,46,22,5,8,25,20
28500429,CHI,0,240,89,5,31,44,33,5,5,11,25,WAS,96,6,26,45,22,3,10,12,24
28500430,CLE,0,240,94,2,32,44,23,7,3,17,31,POR,83,0,42,48,26,13,3,18,30
28500434,NJN,0,240,88,2,22,42,25,15,6,36,27,PHL,87,0,37,41,23,22,3,26,21
28500435,BOS,1,240,101,6,17,57,41,5,4,17,18,DEN,105,8,14,44,20,10,1,12,15
28500001,GOS,1,240,105,1,29,53,37,14,5,15,25,UTH,90,4,35,34,24,7,6,22,27
28500438,DET,1,240,97,1,19,38,33,8,6,16,18,CHI,92,3,25,46,25,5,3,24,21
28500437,SAN,0,240,75,2,23,32,32,2,2,20,24,HOU,89,5,37,36,35,10,1,10,21
28500440,IND,0,240,96,2,26,52,30,8,3,17,27,POR,86,3,34,43,27,9,4,16,23
28500436,LAC,1,240,78,0,31,38,27,8,4,16,24,SEA,84,6,32,35,24,10,2,13,28
28500441,DAL,0,240,77,3,51,44,20,7,3,17,18,NYK,98,2,16,39,34,10,6,9,35
28500439,PHL,0,240,90,3,27,42,18,9,4,23,19,NJN,95,5,18,50,34,10,6,19,22
28500442,LAL,1,240,96,6,22,54,33,8,10,20,16,LAC,88,1,16,28,29,11,5,18,20
28500443,ATL,1,240,83,1,31,46,33,15,9,20,25,CLE,79,2,33,37,20,6,2,22,22
28500444,MIL,1,240,94,3,28,48,32,13,4,15,21,WAS,79,14,27,33,16,4,5,19,24
28500445,GOS,0,240,95,3,41,52,25,8,6,15,25,SAC,85,0,32,40,33,11,11,13,28
28500450,DET,1,240,102,1,35,57,34,5,3,19,27,DEN,92,3,32,42,27,8,6,20,25
28500449,WAS,1,240,76,9,38,32,24,11,16,21,13,NJN,96,2,15,49,30,13,8,25,24
28500447,PHX,1,240,67,0,37,47,27,9,10,27,21,SEA,87,4,18,30,21,15,3,15,28
28500446,SAN,1,240,71,2,51,49,21,9,2,21,32,NYK,82,2,40,27,26,11,3,14,34
28500452,UTH,1,240,92,2,36,49,34,10,11,17,26,DAL,88,8,31,33,18,5,3,18,28
28500451,IND,0,240,93,1,15,46,28,5,2,18,24,BOS,88,6,24,38,34,10,6,13,11
28500448,CHI,0,265,86,3,30,43,30,12,7,24,32,PHL,96,4,43,45,21,12,4,19,23
28500454,HOU,1,240,78,1,34,36,36,11,3,15,22,NYK,82,3,21,39,23,8,4,24,30
28500456,POR,1,240,85,1,30,47,27,7,3,22,19,PHX,95,1,15,43,26,9,2,24,24
28500459,CLE,1,240,89,6,28,42,28,10,3,13,20,IND,88,3,21,47,22,8,2,20,25
28500458,LAC,1,240,92,1,37,48,33,11,8,14,27,UTH,93,3,33,38,22,2,5,23,29
28500457,NJN,1,240,82,0,47,56,25,6,5,24,21,DEN,97,7,13,29,24,7,4,16,30
28500455,SAC,1,265,77,1,24,47,27,6,6,22,21,SEA,90,1,22,39,20,9,3,18,25
28500453,ATL,0,265,97,1,31,43,30,12,10,11,25,BOS,101,8,25,53,37,6,9,19,31
28500463,DET,1,240,98,2,17,44,38,8,3,12,24,LAL,86,3,24,36,34,7,4,12,16
28500462,WAS,1,240,79,2,31,39,23,8,14,13,17,CHI,101,2,26,52,16,8,3,17,21
28500464,MIL,1,240,99,1,35,52,33,10,5,12,23,GOS,98,1,23,45,24,5,4,15,29
28500460,POR,0,240,96,4,20,36,23,11,1,18,26,SAN,85,0,30,43,31,7,3,23,22
28500461,DAL,1,240,91,7,32,55,25,9,4,14,20,HOU,102,8,27,43,23,9,6,12,26
28500468,ATL,1,240,86,1,29,50,24,8,4,13,29,MIL,79,6,40,49,21,6,3,15,21
28500467,CHI,0,240,89,1,30,47,29,4,5,20,30,LAL,96,5,38,42,28,10,6,11,25
28500466,CLE,1,240,86,0,30,42,29,9,4,15,29,PHX,81,5,30,36,24,5,1,20,27
28500469,IND,1,240,87,1,25,53,25,9,2,25,13,DET,88,2,16,35,25,12,3,16,25
28500465,PHL,1,240,82,1,43,49,25,14,7,16,19,NYK,88,2,18,49,20,10,6,22,28
28500471,SEA,0,240,77,4,21,25,25,8,3,14,23,HOU,65,2,24,32,27,9,7,24,20
28500473,SAC,1,240,100,2,22,49,32,8,9,16,25,DAL,95,5,25,43,28,8,8,20,21
28500470,SAN,0,240,89,1,18,40,31,14,4,13,21,LAC,78,2,21,39,27,8,3,20,20
28500472,UTH,1,265,92,2,36,53,28,6,10,19,26,DEN,98,0,33,44,22,8,4,11,30
28500474,NYK,1,265,98,1,30,48,33,9,6,21,32,GOS,93,6,41,45,17,10,1,17,26
28500476,ATL,1,240,83,1,28,35,37,8,7,12,25,GOS,83,0,25,37,20,6,0,21,23
28500480,BOS,1,240,98,3,22,61,27,12,12,20,21,LAL,101,7,22,50,17,13,2,20,23
28500478,CLE,0,240,79,3,25,32,31,5,8,13,24,DET,90,2,21,35,30,8,3,11,24
28500479,DEN,1,240,92,1,52,43,35,10,5,20,29,NJN,91,4,39,47,23,8,5,24,40
28500475,DAL,0,240,98,5,31,37,26,8,3,16,30,LAC,92,2,37,56,30,8,8,20,31
28500477,PHL,1,240,73,4,55,37,25,14,10,15,18,PHX,84,3,23,36,28,6,4,22,32
28500484,WAS,1,240,89,3,34,49,21,6,14,15,28,PHX,85,1,39,41,24,10,5,12,25
28500481,HOU,1,240,95,3,27,35,36,6,12,4,22,SAC,90,1,33,51,27,0,2,16,23
28500482,UTH,0,240,85,1,34,51,27,4,9,19,17,NJN,94,1,19,39,34,10,4,8,27
28500483,POR,1,290,114,1,34,67,28,18,3,14,27,SEA,98,8,33,57,21,7,4,22,30
28500485,ATL,1,240,80,3,40,49,27,10,10,19,29,NYK,76,3,41,27,22,9,6,16,30
28500486,BOS,1,240,104,7,22,51,38,8,6,10,26,GOS,95,1,35,44,19,6,1,14,22
28500490,DEN,0,240,103,11,15,39,22,7,6,14,27,SAN,84,3,29,53,30,8,6,23,24
28500489,LAC,1,240,78,0,42,35,28,11,10,18,22,LAL,88,6,22,42,32,9,8,17,30
28500488,IND,0,240,83,2,28,38,24,10,2,15,28,MIL,82,0,33,50,31,8,8,16,23
28500487,DAL,0,240,88,6,33,36,17,9,3,17,25,DET,95,5,27,47,39,5,3,18,28
28500491,CLE,0,240,94,4,29,36,27,11,2,15,28,PHL,80,2,30,38,24,10,4,21,20
28500497,LAL,0,240,88,6,33,42,29,5,6,24,25,DEN,98,3,33,43,36,15,4,10,26
28500492,NYK,0,240,76,4,25,38,21,4,4,20,20,MIL,89,2,20,40,27,10,2,11,23
28500501,WAS,1,240,83,5,37,37,17,6,16,13,20,ATL,96,1,26,51,14,4,3,14,28
28500495,SEA,1,240,81,2,35,38,31,15,3,14,26,NJN,69,2,31,31,28,8,2,20,27
28500496,HOU,1,240,94,6,35,47,33,10,5,18,22,DET,93,7,27,45,30,9,3,21,31
28500494,CHI,1,240,81,4,43,43,29,10,10,20,20,PHX,95,5,25,39,20,8,3,20,26
28500498,SAC,0,240,103,5,29,57,31,4,2,25,35,POR,85,0,46,33,29,9,6,16,28
28500500,SAN,0,240,80,4,17,35,28,8,3,23,28,DAL,90,6,34,32,30,13,3,14,16
28500493,UTH,1,240,109,3,23,63,33,14,10,16,26,LAC,93,2,32,45,15,8,5,24,22
28500499,IND,1,240,92,2,27,56,36,8,2,24,32,GOS,97,3,29,38,21,14,4,20,33
28500503,POR,0,240,82,2,49,39,22,10,4,22,26,SAC,89,1,29,42,37,11,3,22,34
28500502,BOS,1,240,80,5,32,47,19,10,8,14,24,PHL,92,2,31,47,18,11,8,14,28
28500508,UTH,0,240,77,2,42,41,22,6,9,21,33,MIL,95,4,44,53,25,10,9,15,34
28500504,SAN,0,240,82,1,40,32,26,7,4,20,26,DET,85,1,29,39,26,8,3,22,32
28500505,DEN,1,240,96,2,30,46,31,11,4,13,20,CLE,92,1,23,47,18,4,7,20,25
28500506,LAC,1,240,74,3,40,40,25,10,8,16,17,NJN,95,2,22,45,30,8,5,16,29
28500507,DAL,1,240,81,2,42,35,27,13,7,11,17,CHI,96,6,23,49,28,6,2,19,31
28500513,LAL,1,240,80,8,27,32,33,12,3,22,27,MIL,88,7,32,33,24,12,2,20,28
28500511,ATL,1,240,83,1,23,46,39,4,10,15,26,IND,85,0,29,38,22,9,2,15,22
28500515,GOS,0,240,88,5,43,47,22,5,0,13,27,NJN,81,2,33,45,28,7,5,16,33
28500510,NYK,1,240,88,0,35,50,36,7,5,19,37,CHI,97,5,50,51,22,7,2,13,26
28500514,HOU,1,240,84,6,38,44,30,13,1,22,28,CLE,76,6,42,34,25,7,1,20,33
28500509,PHX,1,240,99,0,48,41,31,15,4,18,34,POR,81,10,39,35,32,8,6,25,34
28500512,SAC,1,240,89,0,30,50,30,7,4,26,32,DEN,100,9,42,44,18,17,2,17,29
28500516,SEA,0,240,90,4,18,35,24,11,2,12,16,PHL,79,0,26,44,21,7,4,17,16
28500517,DET,1,240,95,0,22,46,31,15,2,16,19,ATL,84,3,27,43,25,10,7,21,20
28500521,IND,1,240,80,2,28,50,19,5,6,18,19,WAS,84,11,27,47,16,7,9,10,23
28500519,LAC,0,240,76,6,34,28,30,2,6,22,28,PHX,80,1,28,35,31,10,2,15,31
28500520,DAL,1,240,79,9,41,38,28,7,4,16,25,SAN,92,4,32,41,28,11,5,18,32
28500518,UTH,1,240,88,5,31,51,21,16,9,22,19,PHL,82,2,28,42,16,8,2,26,28
28500522,GOS,0,240,93,2,37,47,22,8,6,16,30,MIL,89,1,40,45,28,6,4,13,30
28500525,CHI,0,240,84,4,27,43,23,12,6,18,28,BOS,81,3,35,45,20,14,4,17,24
28500527,POR,0,240,93,4,34,40,15,17,3,18,27,LAL,90,2,27,51,31,10,8,24,23
28500523,SAC,0,240,103,0,16,49,32,11,7,12,12,HOU,88,0,16,40,35,12,12,17,16
28500526,SAN,1,240,82,1,38,53,25,11,5,14,24,CLE,93,2,25,39,24,6,6,13,27
28500528,DEN,1,240,86,1,23,42,21,5,4,11,29,NYK,82,3,37,42,21,3,5,12,28
28500524,NJN,0,240,88,7,24,47,17,6,2,15,19,SEA,75,4,24,42,19,9,2,15,23
